STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1766;20210716;   10;   7.5;   3.0;    3;   3.7;   6;    0.083;   0;   7.0;  16.4; 1015.08;   18.0;   79.75;   20.6;   15.6;   14.2;eor
       1766;20210717;   10;   9.8;   3.9;    3;   0.0;   0;   12.167;   0;   2.8;  16.5; 1017.89;   20.5;   70.25;   26.0;   16.0;   14.2;eor
       1766;20210718;   10;   9.1;   3.2;    3;   0.0;   0;   13.283;   0;   2.0;  16.8; 1016.37;   20.3;   72.38;   27.0;   13.9;   11.5;eor
       1766;20210719;   10;   7.2;   1.6;    3;   0.0;   0;    3.500;   0;   4.6;  14.2; 1015.42;   16.5;   76.88;   20.8;   12.7;   10.2;eor
       1766;20210720;   10;   6.5;   1.6;    3;   0.0;   0;    3.850;   0;   6.0;  12.7; 1015.32;   16.9;   67.79;   21.9;   10.9;    8.2;eor
       1766;20210721;   10;   5.8;   0.9;    3;   0.0;   0;    0.850;   0;   6.8;  15.3; 1017.06;   18.2;   74.88;   23.2;   12.6;   10.0;eor
       1766;20210722;   10;   7.7;   2.3;    3;   0.0;   0;    9.450;   0;   2.9;  15.2; 1015.22;   18.6;   72.42;   23.9;   12.2;    8.7;eor
       1766;20210723;   10;   7.0;   2.3;    3;   0.0;   0;   13.133;   0;   1.3;  13.8; 1011.53;   17.0;   72.50;   22.8;    9.6;    6.2;eor
       1766;20210724;   10;   9.3;   2.7;    3;   7.7;   6;    7.450;   0;   6.6;  17.5; 1003.51;   20.0;   76.29;   27.5;   13.8;   10.4;eor
       1766;20210725;   10;   7.9;   2.5;    3;   0.4;   6;    9.867;   0;   4.6;  18.3; 1002.27;   21.1;   75.17;   27.1;   16.1;   14.4;eor
       1766;20210726;   10;  11.3;   2.7;    3;   5.5;   6;    9.217;   0;   5.2;  17.0; 1003.94;   20.9;   71.00;   26.7;   15.2;   13.3;eor
       1766;20210727;   10;  14.2;   3.3;    3;  19.4;   6;    3.017;   0;   7.0;  17.5; 1005.28;   18.7;   82.63;   25.2;   15.3;   14.5;eor
       1766;20210728;   10;  14.7;   4.6;    3;   0.0;   6;    3.817;   0;   5.9;  15.5; 1003.61;   18.9;   72.96;   24.4;   15.1;   14.2;eor
       1766;20210729;   10;  15.6;   5.9;    3;   0.0;   6;    6.283;   0;   5.5;  12.9; 1004.15;   18.0;   63.04;   21.4;   12.7;    9.7;eor
       1766;20210730;   10;  18.5;   3.3;    3;   2.0;   6;    7.267;   0;   5.5;  14.0; 1001.71;   18.5;   67.54;   25.3;   11.1;    9.2;eor
       1766;20210731;   10;  15.9;   5.9;    3;   2.4;   6;    2.600;   0;   5.3;  14.7; 1000.72;   16.9;   76.50;   20.9;   12.7;   10.3;eor
       1766;20210801;   10;  11.5;   3.2;    3;   4.7;   6;    5.517;   0;   4.7;  14.9; 1003.10;   16.1;   82.79;   21.4;   11.1;    9.1;eor
       1766;20210802;   10;   8.7;   2.7;    3;   1.1;   6;    3.633;   0;   5.1;  12.9; 1007.28;   15.6;   74.67;   21.0;   10.1;    8.8;eor
       1766;20210803;   10;   3.6;   1.1;    3;   0.0;   6;    0.683;   0;   6.3;  13.3; 1007.56;   15.1;   79.08;   19.8;    9.7;    8.3;eor
       1766;20210804;   10;   6.9;   1.8;    3;   0.8;   6;    6.167;   0;   6.4;  15.2; 1007.05;   17.3;   77.88;   22.5;   14.2;   13.3;eor
       1766;20210805;   10;   7.9;   1.6;    3;   0.0;   6;    6.117;   0;   5.7;  15.7; 1002.43;   18.6;   75.50;   24.9;   14.3;   13.6;eor
       1766;20210806;   10;  10.6;   3.5;    3;   1.0;   6;    2.333;   0;   5.6;  16.2;  997.31;   17.9;   79.50;   23.3;   14.3;   13.2;eor
       1766;20210807;   10;  14.6;   2.3;    3;  10.6;   6;    3.683;   0;   6.3;  15.9;  996.81;   17.7;   79.63;   22.5;   13.7;   12.4;eor
       1766;20210808;   10;  14.9;   5.4;    3;   1.3;   6;    4.633;   0;   6.1;  13.8; 1002.19;   16.9;   72.92;   21.4;   14.0;   12.8;eor
       1766;20210809;   10;  12.7;   4.0;    3;   0.1;   6;    4.367;   0;   4.8;  13.9; 1009.14;   17.1;   72.25;   22.3;   12.9;   11.4;eor
       1766;20210810;   10;  11.5;   3.6;    3;   0.1;   6;    5.700;   0;   5.6;  15.1; 1009.96;   17.4;   76.88;   23.1;   13.0;    9.5;eor
       1766;20210811;   10;   6.0;   1.5;    3;   0.0;   0;    9.233;   0;   4.5;  15.1; 1013.19;   17.6;   78.00;   24.5;   11.3;    8.6;eor
       1766;20210812;   10;   7.0;   1.5;    3;   0.0;   0;    8.100;   0;   5.2;  16.0; 1013.40;   19.8;   72.13;   26.5;   12.7;   10.0;eor
       1766;20210813;   10;  11.8;   2.9;    3;   0.0;   0;    5.933;   0;   5.0;  15.8; 1014.45;   19.5;   71.25;   25.9;   13.6;    9.8;eor
       1766;20210814;   10;  11.5;   3.2;    3;   0.0;   0;   11.317;   0;   2.9;  14.3; 1013.67;   18.5;   69.92;   25.1;   11.8;    8.7;eor
       1766;20210815;   10;  11.5;   3.0;    3;   1.6;   6;    6.850;   0;   5.7;  15.4; 1006.87;   19.5;   71.21;   26.8;   12.0;    9.4;eor
       1766;20210816;   10;  15.1;   6.2;    3;   3.4;   6;    1.383;   0;   6.6;  13.8; 1004.12;   15.9;   76.38;   18.2;   12.2;   11.7;eor
       1766;20210817;   10;  13.4;   6.0;    3;   3.7;   6;    2.183;   0;   7.1;  13.5; 1009.15;   14.8;   80.21;   17.8;   12.7;   11.6;eor
       1766;20210818;   10;  11.7;   4.8;    3;   0.0;   6;    0.017;   0;   7.3;  15.2; 1007.83;   17.0;   79.17;   20.2;   14.3;   14.1;eor
       1766;20210819;   10;  10.8;   4.0;    3;   1.0;   6;    0.000;   0;   7.7;  16.5; 1007.10;   16.9;   85.42;   18.6;   14.9;   14.1;eor
       1766;20210820;   10;   7.5;   2.3;    3;   1.0;   6;    5.167;   0;   5.5;  16.5; 1010.15;   17.6;   82.17;   23.2;   12.5;    9.6;eor
       1766;20210821;   10;   5.1;   1.1;    3;   2.0;   6;    2.850;   0;   5.3;  16.4; 1011.54;   18.1;   80.29;   24.2;   11.9;    9.5;eor
       1766;20210822;   10;  10.1;   2.9;    3;   5.5;   6;    2.900;   0;   6.9;  17.5; 1008.85;   18.8;   81.38;   23.3;   16.1;   15.6;eor
       1766;20210823;   10;   9.8;   3.0;    3;   0.0;   0;    6.967;   0;   4.5;  15.3; 1016.80;   17.6;   76.67;   22.2;   12.0;    8.5;eor
       1766;20210824;   10;  10.3;   2.3;    3;   0.0;   0;   12.433;   0;   3.0;  12.1; 1021.46;   15.6;   71.21;   21.5;    9.7;    6.4;eor
       1766;20210825;   10;   9.6;   3.0;    3;   1.1;   6;    9.733;   0;   4.7;  12.9; 1015.26;   15.6;   74.42;   22.8;    7.1;    5.0;eor
       1766;20210826;   10;  12.5;   3.2;    3;   9.4;   6;    2.100;   0;   5.4;  13.9; 1007.84;   15.3;   80.17;   19.9;   11.0;    9.3;eor
       1766;20210827;   10;  10.8;   3.4;    3;   3.5;   6;    2.350;   0;   6.1;  14.5; 1009.70;   14.8;   85.71;   18.6;   11.6;   10.4;eor
       1766;20210828;   10;   9.9;   3.9;    3;   4.2;   6;    0.700;   0;   7.3;  15.4; 1012.27;   15.6;   87.38;   19.2;   13.2;   12.8;eor
       1766;20210829;   10;   8.9;   3.5;    3;   2.5;   6;    0.133;   0;   7.5;  16.4; 1011.71;   15.9;   90.33;   18.6;   14.2;   14.0;eor
       1766;20210830;   10;   8.9;   3.6;    3;   0.0;   0;    2.733;   0;   6.2;  15.9; 1013.54;   17.3;   81.13;   21.9;   13.6;   11.3;eor
       1766;20210831;   10;   8.2;   3.2;    3;   0.0;   6;    7.750;   0;   4.1;  14.7; 1018.02;   16.7;   79.00;   22.3;   13.0;   11.7;eor
       1766;20210901;   10;   4.1;   1.3;    3;   0.0;   0;    1.750;   0;   5.5;  13.6; 1021.77;   14.9;   81.29;   18.3;    9.5;    6.2;eor
       1766;20210902;   10;   5.4;   1.0;    3;   0.0;   0;    9.600;   0;   1.3;  13.5; 1020.67;   14.7;   82.50;   22.1;    7.3;    5.0;eor
       1766;20210903;   10;   5.1;   1.7;    3;   0.0;   0;   12.017;   0;   0.4;  14.2; 1015.22;   16.2;   78.50;   23.3;    9.0;    5.9;eor
       1766;20210904;   10;   6.5;   2.5;    3;   0.0;   0;    9.183;   0;   3.3;  13.3; 1013.43;   15.4;   76.96;   21.0;   10.9;    5.7;eor
       1766;20210905;   10;   6.5;   1.8;    3;   0.0;   0;   12.167;   0;   1.6;  13.1; 1015.46;   15.5;   77.17;   23.1;    7.6;    2.8;eor
       1766;20210906;   10;   4.5;   0.9;    3;   0.0;   0;    9.000;   0;   4.6;  13.2; 1017.83;   15.9;   75.42;   23.3;    6.9;    2.9;eor
       1766;20210907;   10;   4.6;   1.1;    3;   0.0;   0;    7.750;   0;   4.3;  14.1; 1017.49;   17.5;   73.67;   24.5;   10.8;    7.8;eor
       1766;20210908;   10;   6.2;   1.7;    3;   0.0;   0;   12.133;   0;   0.6;  14.5; 1011.17;   19.4;   66.71;   26.7;   10.5;    7.0;eor
       1766;20210909;   10;   7.9;   2.1;    3;   0.0;   6;    9.367;   0;   3.6;  16.8; 1004.81;   21.7;   65.92;   28.6;   15.3;   11.3;eor
       1766;20210910;   10;   9.6;   2.7;    3;   0.1;   6;    4.450;   0;   6.9;  19.6; 1006.75;   20.6;   81.67;   26.4;   16.2;   13.2;eor
       1766;20210911;   10;   9.6;   3.7;    3;   0.0;   6;    1.967;   0;   6.5;  17.4; 1009.88;   18.8;   80.67;   21.7;   16.4;   14.8;eor
       1766;20210912;   10;   9.8;   3.3;    3;   0.0;   6;    8.067;   0;   6.5;  15.4; 1011.38;   18.1;   74.67;   21.8;   12.0;    7.7;eor
       1766;20210913;   10;   6.5;   1.2;    3;   0.0;   0;    2.000;   0;   6.1;  14.0; 1012.56;   14.4;   85.67;   20.6;    8.7;    5.0;eor
       1766;20210914;   10;   7.4;   1.6;    3;   0.4;   6;    8.883;   0;   5.0;  15.5; 1008.60;   17.9;   77.00;   24.9;    8.7;    5.4;eor
       1766;20210915;   10;   8.2;   2.3;    3;  25.2;   6;    0.400;   0;   7.4;  18.8; 1004.80;   18.4;   88.13;   22.0;   15.6;   15.3;eor
       1766;20210916;   10;  11.5;   3.6;    3;   0.7;   6;    2.517;   0;   5.0;  14.1; 1009.34;   15.4;   80.71;   20.7;   11.1;    8.9;eor
       1766;20210917;   10;   3.6;   1.1;    3;   0.0;   0;    0.850;   0;   6.0;  14.7; 1009.89;   14.8;   88.13;   19.8;   10.3;    8.5;eor
       1766;20210918;   10;   6.2;   1.5;    3;   0.0;   0;    8.683;   0;   5.0;  13.4; 1010.98;   15.2;   79.04;   20.3;    9.9;    8.1;eor
       1766;20210919;   10;   7.2;   2.0;    3;   0.0;   0;    0.217;   0;   6.7;  12.5; 1010.87;   14.3;   76.50;   17.1;   12.0;   10.5;eor
       1766;20210920;   10;   7.7;   1.8;    3;   0.0;   0;    0.250;   0;   6.5;  10.0; 1016.10;   12.2;   71.00;   15.4;    8.0;    5.6;eor
       1766;20210921;   10;   7.0;   1.7;    3;   0.0;   0;    2.950;   0;   5.8;  10.1; 1022.97;   11.7;   76.21;   17.6;    5.3;    2.7;eor
       1766;20210922;   10;   6.7;   1.9;    3;   0.0;   0;    6.750;   0;   4.3;  12.0; 1021.22;   12.8;   82.00;   19.7;    6.3;    3.8;eor
       1766;20210923;   10;  14.4;   4.7;    3;   0.9;   6;    4.517;   0;   5.4;  13.2; 1011.27;   14.0;   83.08;   18.9;    7.7;    4.5;eor
       1766;20210924;   10;  10.1;   3.6;    3;   0.0;   6;    0.733;   0;   6.3;  15.7; 1009.18;   16.0;   86.17;   19.1;   12.4;   11.7;eor
       1766;20210925;   10;   6.2;   2.3;    3;   0.0;   0;    5.967;   0;   5.8;  16.1; 1009.67;   17.4;   80.92;   21.7;   15.2;   12.4;eor
       1766;20210926;   10;   8.2;   2.3;    3;   0.0;   6;    5.500;   0;   5.3;  16.6; 1008.87;   18.6;   77.96;   24.3;   13.8;   11.7;eor
       1766;20210927;   10;  12.3;   3.0;    3;   5.8;   6;    1.783;   0;   6.0;  16.3; 1009.30;   17.0;   84.58;   21.6;   11.4;    9.6;eor
       1766;20210928;   10;   6.2;   1.8;    3;   0.0;   0;    7.833;   0;   5.0;  12.4; 1015.52;   12.7;   85.00;   17.5;    8.4;    6.1;eor
       1766;20210929;   10;  14.2;   4.3;    3;   3.8;   6;    1.367;   0;   6.9;  11.4; 1010.48;   10.9;   86.92;   14.1;    9.3;    8.1;eor
       1766;20210930;   10;  12.3;   4.8;    3;   0.0;   0;    6.483;   0;   4.9;   9.6; 1017.02;   11.6;   71.21;   15.5;    8.0;    6.7;eor
       1766;20211001;   10;  12.5;   4.2;    3;   1.9;   6;    2.233;   0;   7.0;  10.4; 1009.80;   13.9;   66.00;   18.7;   10.0;    8.4;eor
       1766;20211002;   10;  12.9;   3.8;    3;   1.2;   6;    0.500;   0;   7.4;  13.7; 1001.97;   14.6;   82.08;   18.5;   12.3;   11.5;eor
       1766;20211003;   10;  14.4;   5.7;    3;   3.0;   6;    0.017;   0;   7.8;  15.1;  995.27;   16.2;   81.21;   19.6;   10.5;    9.1;eor
       1766;20211004;   10;  11.0;   3.4;    3;   0.0;   0;    5.550;   0;   5.0;  11.2; 1009.01;   12.7;   77.13;   17.7;    8.2;    5.6;eor
       1766;20211005;   10;   9.9;   3.3;    3;   1.2;   6;    4.167;   0;   6.3;  11.8; 1001.85;   12.3;   83.21;   18.0;    8.5;    7.0;eor
       1766;20211006;   10;  12.7;   4.2;    3;   6.9;   6;    0.183;   0;   6.8;  12.0; 1007.17;   11.4;   88.63;   12.2;   10.4;    8.9;eor
       1766;20211007;   10;   4.6;   1.2;    3;   0.0;   6;    3.067;   0;   4.8;  11.5; 1021.27;   10.5;   90.92;   15.3;    5.1;    3.0;eor
       1766;20211008;   10;   7.2;   1.3;    3;   0.0;   0;    9.933;   0;   1.2;  10.7; 1024.92;   10.6;   84.21;   18.2;    2.9;    0.9;eor
       1766;20211009;   10;   6.2;   1.9;    3;   0.0;   0;    9.350;   0;   1.6;  10.2; 1023.52;   10.8;   79.83;   16.9;    6.0;    1.9;eor
       1766;20211010;   10;   4.1;   1.1;    3;   0.5;   6;    9.883;   0;   3.6;   9.0; 1020.45;    8.3;   82.83;   16.3;    2.2;   -1.2;eor
       1766;20211011;   10;   8.4;   2.5;    3;   0.3;   6;    3.050;   0;   6.2;  11.3; 1018.43;   10.9;   86.88;   15.2;    7.3;    5.0;eor
       1766;20211012;   10;  11.3;   3.4;    3;   2.6;   6;    2.900;   0;   5.7;  10.3; 1013.12;    9.8;   84.67;   13.9;    5.5;    3.3;eor
       1766;20211013;   10;   8.2;   2.2;    3;   0.3;   6;    1.900;   0;   6.4;  10.1; 1017.51;    9.4;   85.92;   14.1;    4.4;    1.2;eor
       1766;20211014;   10;   9.6;   4.5;    3;   0.7;   6;    0.000;   0;   7.6;  12.4; 1015.53;   12.3;   86.54;   14.1;   10.4;   10.3;eor
       1766;20211015;   10;  12.3;   3.7;    3;   1.7;   6;    3.767;   0;   4.3;  10.1; 1010.80;   10.3;   80.08;   14.0;    3.0;    0.3;eor
       1766;20211016;   10;   4.1;   1.3;    3;   0.0;   0;    0.017;   0;   5.2;   7.9; 1015.62;    5.8;   86.29;   11.8;    0.5;   -1.4;eor
       1766;20211017;   10;   5.7;   1.7;    3;   0.0;   0;    0.000;   0;   7.1;   9.4; 1014.60;    9.0;   81.92;   13.2;    6.5;    4.8;eor
       1766;20211018;   10;   7.2;   2.3;    3;   0.0;   6;    3.183;   0;   7.0;  10.2; 1015.81;   10.8;   78.46;   15.2;    7.5;    6.3;eor
       1766;20211019;   10;  11.0;   3.7;    3;   0.0;   6;    0.000;   0;   6.5;  14.9; 1010.21;   14.5;   88.67;   17.5;   10.9;   10.2;eor
       1766;20211020;   10;  18.5;   6.0;    3;   4.1;   6;    0.717;   0;   6.1;  13.9;  997.46;   16.1;   75.71;   18.1;   14.1;   12.4;eor
       1766;20211021;   10;  20.6;   7.0;    3;   7.4;   6;    0.467;   0;   5.0;  10.4;  992.92;   10.1;   82.67;   15.3;    5.7;    3.9;eor
       1766;20211022;   10;  19.0;   6.3;    3;   4.8;   6;    2.833;   0;   3.7;   8.5; 1008.27;    7.4;   82.29;   10.9;    3.6;    1.3;eor
       1766;20211023;   10;   6.7;   2.0;    3;   0.0;   6;    5.483;   0;   5.4;   8.2; 1020.51;    7.3;   81.96;   12.7;    2.0;    0.3;eor
       1766;20211024;   10;   7.2;   1.9;    3;   0.0;   0;    9.167;   0;   1.4;   7.8; 1017.88;    6.5;   82.17;   13.2;    2.2;   -0.4;eor
       1766;20211025;   10;   7.2;   2.6;    3;   0.1;   6;    3.333;   0;   5.1;   9.5; 1011.96;    9.1;   82.00;   13.9;    1.8;   -1.5;eor
       1766;20211026;   10;  10.3;   4.4;    3;   0.0;   6;    1.700;   0;   7.2;  11.7; 1013.44;   12.5;   80.83;   14.4;   11.0;    9.8;eor
       1766;20211027;   10;   9.1;   3.6;    3;   0.0;   6;    0.883;   0;   5.8;  12.7; 1015.60;   13.2;   84.17;   16.4;    7.8;    4.4;eor
       1766;20211028;   10;   7.7;   2.5;    3;   0.0;   0;    8.817;   0;   1.3;  10.3; 1010.60;   10.9;   80.83;   17.5;    6.1;    2.8;eor
       1766;20211029;   10;  10.1;   3.1;    3;   0.0;   6;    5.967;   0;   4.1;  10.0; 1002.65;   11.0;   76.04;   15.9;    5.9;    4.2;eor
       1766;20211030;   10;   8.6;   2.9;    3;   2.4;   6;    0.000;   0;   7.4;  11.2;  998.07;   11.6;   82.38;   13.5;    9.9;    9.2;eor
       1766;20211031;   10;  17.0;   3.6;    3;   4.8;   6;    2.583;   0;   7.1;  12.9;  996.47;   13.1;   85.92;   17.7;    9.4;    7.1;eor
       1766;20211101;   10;  12.9;   4.2;    3;   0.0;   0;    4.850;   0;   3.8;   9.7;  993.34;   10.4;   76.96;   13.5;    7.0;    3.7;eor
       1766;20211102;   10;   7.7;   2.5;    3;   0.0;   6;    4.567;   0;   5.6;   9.1;  993.80;    8.5;   81.83;   11.2;    4.6;    1.4;eor
       1766;20211103;   10;   4.5;   1.4;    3;   0.5;   6;    0.000;   0;   6.1;   8.7;  995.51;    5.7;   94.04;    8.6;    1.9;   -0.2;eor
       1766;20211104;   10;   7.2;   2.9;    3;   0.6;   6;    0.050;   0;   7.4;   9.1;  999.96;    6.5;   93.38;    7.9;    5.6;    5.2;eor
       1766;20211105;   10;   7.5;   3.1;    3;   0.3;   6;    0.617;   0;   6.9;   9.8; 1014.70;    7.9;   91.63;   10.8;    5.6;    2.7;eor
       1766;20211106;   10;  14.1;   4.9;    3;   1.6;   6;    0.000;   0;   6.9;   9.0; 1018.05;    8.5;   81.38;   10.6;    6.3;    5.0;eor
       1766;20211107;   10;  14.1;   6.1;    3;   4.1;   6;    1.700;   0;   5.8;   9.6; 1008.43;    8.6;   85.96;   11.8;    5.2;    3.9;eor
       1766;20211108;   10;   8.2;   2.8;    3;   0.1;   6;    1.733;   0;   5.9;   9.3; 1015.44;    7.9;   87.17;   11.4;    4.2;    2.3;eor
       1766;20211109;   10;   8.7;   2.0;    3;   0.0;   0;    7.950;   0;   2.7;   8.3; 1020.07;    6.9;   84.79;   12.4;    1.8;   -0.7;eor
       1766;20211110;   10;   4.1;   1.2;    3;   0.0;   0;    4.750;   0;   4.1;   7.2; 1018.52;    3.7;   90.71;    9.8;   -0.4;   -2.5;eor
       1766;20211111;   10;   3.4;   1.5;    3;   0.0;   6;    0.850;   0;   6.9;   8.2; 1018.09;    5.3;   91.21;    8.3;    1.3;   -0.3;eor
       1766;20211112;   10;   8.2;   2.2;    3;   1.1;   6;    3.200;   0;   6.8;   8.8; 1010.86;    7.4;   85.46;    9.6;    6.4;    3.7;eor
       1766;20211113;   10;   8.9;   2.5;    3;   0.5;   6;    0.000;   0;   7.8;  10.0; 1006.26;    8.1;   92.33;    9.2;    7.0;    6.8;eor
       1766;20211114;   10;   8.2;   2.1;    3;   0.0;   6;    0.083;   0;   7.1;   9.6; 1017.03;    8.2;   88.33;   10.0;    6.2;    4.2;eor
       1766;20211115;   10;   6.2;   2.1;    3;   0.0;   6;    0.000;   0;   7.7;   8.0; 1020.39;    6.0;   84.50;    7.5;    5.3;    5.2;eor
       1766;20211116;   10;   6.7;   1.3;    3;   0.2;   6;    0.000;   0;   7.9;   7.9; 1016.53;    4.7;   91.96;    5.3;    4.2;    4.0;eor
       1766;20211117;   10;   7.7;   3.3;    3;   0.5;   6;    0.317;   0;   7.1;   8.8; 1014.61;    6.3;   91.96;    8.7;    4.2;    3.1;eor
       1766;20211118;   10;  11.5;   4.8;    3;   0.0;   6;    2.733;   0;   7.3;   9.4; 1020.08;    8.4;   85.08;   10.6;    6.2;    4.5;eor
       1766;20211119;   10;   9.3;   4.5;    3;   0.1;   6;    0.000;   0;   7.5;  11.8; 1021.33;   11.1;   89.04;   12.4;   10.0;    9.7;eor
       1766;20211120;   10;  10.6;   4.5;    3;   0.4;   6;    0.000;   0;   7.3;  10.3; 1016.35;    9.9;   84.79;   11.1;    7.7;    7.4;eor
       1766;20211121;   10;   7.5;   3.0;    3;   0.8;   6;    1.933;   0;   5.3;   9.0; 1006.39;    6.8;   90.08;   10.0;    1.8;   -1.2;eor
       1766;20211122;   10;   8.1;   1.9;    3;   1.3;   6;    7.383;   0;   1.9;   6.6; 1019.51;    2.9;   87.79;    6.8;   -1.8;   -3.7;eor
       1766;20211123;   10;   5.1;   1.4;    3;   0.8;   6;    0.000;   0;   7.5;   8.1; 1022.81;    4.1;   97.25;    7.2;   -2.4;   -3.6;eor
       1766;20211124;   10;   3.1;   1.1;    3;   0.0;   0;    0.183;   0;   7.2;   8.9; 1015.77;    6.0;   94.58;    7.2;    4.8;    4.4;eor
       1766;20211125;   10;   7.2;   2.6;    3;   0.5;   6;    0.100;   0;   7.3;   7.3; 1004.32;    3.8;   90.96;    4.9;    0.6;   -2.1;eor
       1766;20211126;   10;  12.9;   4.5;    3;   0.9;   6;    0.083;   0;   7.4;   7.0;  988.70;    4.0;   85.21;    5.1;    2.8;    2.3;eor
       1766;20211127;   10;   7.7;   2.9;    3;   0.4;   6;    0.167;   0;   7.3;   6.6;  982.80;    3.0;   86.29;    4.7;   -0.6;   -2.4;eor
       1766;20211128;   10;   5.7;   1.8;    3;   0.1;   8;    0.000;   0;   6.7;   6.1;  991.03;    1.0;   92.21;    3.8;   -2.0;   -3.7;eor
       1766;20211129;   10;   8.1;   2.3;    3;   1.1;   8;    0.750;   0;   6.3;   6.2;  999.90;    1.9;   88.71;    4.3;   -0.6;   -2.3;eor
       1766;20211130;   10;  14.7;   5.7;    3;   7.0;   6;    0.000;   0;   7.7;   8.7;  998.28;    6.1;   91.46;    8.8;    2.5;    2.1;eor
       1766;20211201;   10;  18.0;   8.2;    3;   2.8;   6;    0.017;   0;   7.0;   9.2;  986.20;    7.7;   86.42;    9.6;    4.0;    2.7;eor
       1766;20211202;   10;   8.7;   3.4;    3;   0.2;   6;    0.000;   0;   5.6;   6.4;  995.38;    1.9;   90.54;    4.5;   -2.2;   -4.5;eor
       1766;20211203;   10;  13.4;   5.0;    3;   0.3;   6;    0.000;   0;   7.0;   6.3; 1000.35;    1.9;   89.63;    4.4;   -2.7;   -5.1;eor
       1766;20211204;   10;   8.4;   2.6;    3;   5.8;   6;    0.000;   0;   7.9;   7.5;  990.77;    4.0;   93.04;    5.3;    3.1;    3.0;eor
       1766;20211205;   10;   7.2;   2.4;    3;   0.0;   6;    0.033;   0;   7.1;   7.0;  997.05;    4.3;   84.58;    5.7;    2.7;    1.6;eor
       1766;20211206;   10;   6.2;   2.2;    3;   1.6;   6;    1.283;   0;   7.1;   6.6; 1005.63;    2.7;   89.04;    4.0;    0.4;   -1.3;eor
       1766;20211207;   10;  10.6;   3.3;    3;   2.0;   6;    1.633;   0;   7.0;   6.5;  999.45;    2.9;   86.33;    4.8;    0.8;   -0.8;eor
       1766;20211208;   10;   9.9;   3.5;    3;   0.0;   0;    1.833;   0;   7.1;   6.9;  991.84;    4.1;   84.25;    6.8;    0.4;   -2.1;eor
       1766;20211209;   10;   8.7;   2.7;    3;   1.2;   6;    2.383;   0;   6.4;   6.7;  997.03;    3.1;   86.96;    4.6;    0.5;   -2.4;eor
       1766;20211210;   10;   7.7;   2.1;    3;   0.0;   0;    5.133;   0;   5.3;   5.9;  990.57;    1.8;   84.58;    5.5;   -4.2;   -5.4;eor
       1766;20211211;   10;   4.6;   1.4;    3;   0.9;   6;    1.017;   0;   6.3;   5.5; 1008.20;   -1.2;   97.75;    3.2;   -4.8;   -5.9;eor
       1766;20211212;   10;   8.7;   3.7;    3;   4.3;   6;    0.000;   0;   7.9;   9.1; 1015.17;    6.1;   95.29;    9.6;    2.6;    1.4;eor
       1766;20211213;   10;   6.9;   3.0;    3;   0.0;   6;    0.000;   0;   7.9;  10.5; 1020.01;    9.1;   90.46;    9.8;    8.0;    7.3;eor
       1766;20211214;   10;   6.7;   3.2;    3;   1.0;   6;    0.000;   0;   7.7;   9.7; 1020.55;    8.1;   89.79;    8.8;    7.3;    6.9;eor
       1766;20211215;   10;   7.5;   3.4;    3;   0.0;   6;    0.000;   0;   7.5;  10.6; 1023.87;    9.0;   92.75;    9.7;    7.7;    6.7;eor
       1766;20211216;   10;   6.2;   2.0;    3;   0.2;   6;    0.000;   0;   7.4;  10.4; 1030.23;    8.4;   94.67;    9.5;    6.3;    4.1;eor
       1766;20211217;   10;   4.8;   1.5;    3;   0.3;   6;    0.017;   0;   7.8;  10.0; 1033.50;    7.8;   93.96;    8.8;    7.2;    7.1;eor
       1766;20211218;   10;   7.5;   2.1;    3;   0.3;   6;    0.000;   0;   7.8;   9.4; 1031.77;    6.6;   96.29;    7.6;    5.4;    5.6;eor
       1766;20211219;   10;   7.2;   3.4;    3;   0.3;   6;    0.000;   0;   7.8;   8.8; 1023.40;    6.3;   91.88;    7.1;    5.3;    2.0;eor
       1766;20211220;   10;   3.1;   0.8;    3;   0.0;   0;    0.000;   0;   2.1;   5.8; 1021.80;   -0.3;   96.13;    5.2;   -3.2;   -4.1;eor
       1766;20211221;   10;   2.6;   1.1;    3;   0.0;   7;    0.000;   0;   7.9;   4.5; 1021.03;   -3.7;   97.13;   -2.6;   -4.4;   -3.8;eor
       1766;20211222;   10;   3.4;   1.1;    3;   0.0;   0;    2.283;   0;   7.4;   4.6; 1018.14;   -3.3;   95.83;   -1.5;   -5.3;   -4.7;eor
       1766;20211223;   10;  10.8;   2.5;    3;   6.1;   8;    0.000;   0;   7.7;   5.9; 1003.59;    0.3;   93.50;    6.1;   -2.8;   -2.9;eor
       1766;20211224;   10;  12.7;   5.5;    3;   4.3;   8;    0.000;   0;   7.9;   9.2;  996.71;    6.5;   94.00;    9.3;    1.1;    0.8;eor
       1766;20211225;   10;  10.1;   3.2;    3;   0.0;   0;    6.150;   0;   3.3;   3.5; 1004.14;   -2.2;   65.63;    1.1;   -5.3;   -6.9;eor
       1766;20211226;   10;   7.4;   2.3;    3;   0.0;   8;    0.000;   0;   4.5;   3.7; 1001.66;   -1.9;   65.50;    1.1;   -4.9;   -6.5;eor
       1766;20211227;   10;   6.5;   2.2;    3;   1.2;   6;    0.383;   0;   7.3;   7.0;  994.46;    3.4;   88.96;    5.9;    1.1;    1.0;eor
